UDI,Machine ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Machine Name,Vibration [mm/s]
484,BC-02R9,M,301.39360868956754,311.0612768991969,1523.0475238600422,40.49085540537652,196.65374142347702,0,0,0,0,0,0,Billet Caster-02,0.4758578113170076
110,BC-02R2,M,307.2556703249827,322.55576868539026,1419.5750408621182,67.9818498015608,291.2820685770864,1,0,1,0,0,0,Billet Caster-02,8.98455717479203
452,CB-03R9,L,301.0938762711627,311.91093622691915,1634.399600230839,44.08955553592751,108.34255564838354,0,0,0,0,0,0,Conveyor Belt-03,0.5096487711874294
396,CRM-03R8,M,299.6432160109719,309.66440086550716,1580.9893819793053,53.803929797373016,83.7470118342358,0,0,0,0,0,0,Cold Rolling Mill-03,1.9229581674897258
470,MM-01R9,L,299.7961981008061,310.45977216802913,1677.083710910539,42.20260774066908,27.48036044265003,0,0,0,0,0,0,Milling Machine-01,0.5395908820371952
153,HP-02R3,M,305.9220013067419,313.2485474121802,1228.5019703627393,66.53875546516039,230.6356452315847,0,0,0,0,0,0,Hydraulic Press-02,2.4714362485812145
284,DP-03R6,L,297.3077882385631,306.989098021187,1648.4101606671354,35.71963202622307,9.002518103826526,0,0,0,0,0,0,Drill Press-03,1.9129585615970837
178,CM-03R4,M,299.3736874772295,309.0406519087261,1456.7668212789417,48.05279239106513,56.36225364921981,0,0,0,0,0,0,CNC Machine-03,1.5512546959731437
497,BF-02R8,H,299.25101863054766,308.7987408086464,1394.8542837209907,42.80914990542743,15.255821028987018,0,0,0,0,0,0,Blast Furnace-02,0.71171576743892
371,EAF-02R7,M,299.7817769430506,307.22012179720235,1441.8136808686058,46.74571402823415,61.28905018561971,0,0,0,0,0,0,Electric Arc Furnace-02,1.2626488142967134
476,TL-01R7,H,302.01455605126705,312.2953426452984,1461.9999585372743,57.33096187966043,145.1205877460715,0,0,0,0,0,0,Torpedo Ladle-01,1.0120428633377012
211,LK-01R3,H,301.78451205191516,309.0787685156731,1503.7414985423632,40.08987076983452,31.062397736861634,0,0,0,0,0,0,Lime Kiln-01,0.722727004028551
388,CB-04R8,L,305.36015436493614,315.7096429917809,1184.4010510954736,71.5862153458612,263.74295400258706,0,0,0,0,0,0,Conveyor Belt-04,1.4065726577649753
377,BF-01R6,H,301.6553027508451,309.73951743514493,1351.6189581850401,57.91137938542333,91.15281288705285,1,1,0,0,0,0,Blast Furnace-01,1.8252597342693795
378,WPS-01R7,L,299.3064697008303,309.0615810441886,1649.0197900237208,41.64688587820312,77.08494526523499,0,0,0,0,0,0,Water Pump Station-01,0.7632347222449827
364,OSM-01R5,H,307.0907801584359,313.7729232533504,1242.9602926251866,89.39092238637306,259.28225143532654,0,0,0,0,0,0,Ore Sintering Machine-01,2.064303552376873
482,DP-01R9,L,297.86675145029375,306.4446637177251,1444.8810610617618,56.1227438648859,36.08115222904628,0,0,0,0,0,0,Drill Press-01,0.9103650128824434
175,GM-03R4,L,303.93733001652146,311.99151895493975,1496.3639606953927,41.496071723521744,167.81227127847168,0,0,0,0,0,0,Grinding Machine-03,0.31227403461435765
167,GL-02R3,M,299.0230687871428,307.87261918123704,1668.175439019198,50.7575690337648,12.927841241286586,0,0,0,0,0,0,Galvanizing Line-02,1.1135371179296034
229,MM-03R5,L,296.80970683039266,309.4224026839505,1573.261014551188,45.125669921984475,-8.265306836270454,0,0,0,0,0,0,Milling Machine-03,1.3039681200915219
282,AF-01R5,M,305.18779816800577,313.25885070163366,1256.9679931568642,64.02274317400258,168.06698719935898,0,0,0,0,0,0,Annealing Furnace-01,0.9699379260301063
281,GL-02R5,M,303.5481400477312,312.6377603094086,1481.9964639641423,50.933782241222076,169.17125671083846,0,0,0,0,0,0,Galvanizing Line-02,0.8652636016662231
93,SS-01R2,L,299.834307368455,308.5410664971945,1622.6005959595943,44.51950016417675,27.057857238843475,0,0,0,0,0,0,Scrap Shredder-01,0.868707075389259
439,CM-03R9,M,301.61731823310697,312.4786332373272,1479.9762359388694,57.73820018760443,162.13659516844507,0,0,0,0,0,0,CNC Machine-03,0.9963448584379149
98,EAF-01R2,M,299.0582538595858,309.42383134857744,1572.7549098184109,38.882041640502216,71.68661696049449,0,0,0,0,0,0,Electric Arc Furnace-01,1.0340680404893865
440,OSM-02R6,H,302.90613981557823,313.0149982054762,1351.9119822754774,63.14260624051321,166.77847398905982,0,0,0,0,0,0,Ore Sintering Machine-02,1.751361333166492
335,DP-02R7,L,298.9903242566348,309.11600230060736,1462.8470397110584,41.47440745453717,-4.772536991737493,0,0,0,0,0,0,Drill Press-02,0.5064827229202936
7,CB-04R1,L,301.46067075807076,308.31952561667816,1510.2633876125435,54.362781808133626,139.358217076982,0,0,0,0,0,0,Conveyor Belt-04,1.0393297997403521
346,CM-03R7,M,307.43463407742314,317.9756186396068,1520.7043689831692,64.19053110625002,146.15342688755382,1,0,0,0,1,0,CNC Machine-03,7.426201015437987
337,HP-01R5,H,306.0658873429258,316.6510965301062,1199.7568239142217,78.95683841503747,229.8442657224234,1,0,1,1,0,0,Heavy Press-01,2.5882634880666595
489,DP-02R9,L,305.3878169456501,314.72634627364926,1299.979485172824,58.79291611419021,200.74731341475436,0,0,0,0,0,0,Drill Press-02,0.4942027683766843
104,BC-01R2,H,299.2317462858659,311.58307363898086,1450.8989395405554,48.550802008646095,28.030525126822603,0,0,0,0,0,0,BOF Converter-01,1.478621057317303
249,BF-02R4,H,300.55801853511826,308.9375033664995,1476.8561258275754,40.02366143084398,32.79896112400239,0,0,0,0,0,0,Blast Furnace-02,0.1
328,BC-02R6,M,301.38776812070455,310.5145721800168,1527.9912585893194,54.346968810794046,137.29711007789675,0,0,0,0,0,0,Billet Caster-02,2.728252076348251
314,GM-01R7,L,308.0439323231086,318.3092872106753,1560.7931271585767,66.26340505319278,145.99970159369235,1,0,0,0,0,1,Grinding Machine-01,6.382126705106153
264,HRM-03R4,H,304.5174454529169,312.22404769399367,1355.2284371005096,71.08573753726407,170.63232237633713,0,0,0,0,0,0,Hot Rolling Mill-03,1.8171470996302463
129,DP-01R3,L,298.32424530895605,308.2242248158724,1459.0159855233173,41.08931790195181,41.00339681754045,0,0,0,0,0,0,Drill Press-01,1.7889438577301604
442,PSU-02R8,L,299.43223018681465,307.22780437668644,1565.825760398537,43.37183694740872,32.36004792809345,0,0,0,0,0,0,Pellet Screening Unit-02,1.2968199899994248
48,BC-02R1,M,302.8404768684788,311.66216411447044,1488.8079679649934,61.17712795455252,160.7814818976659,0,0,0,0,0,0,Billet Caster-02,1.641705724162497
64,OSM-02R1,H,303.3848728808149,313.8449536829291,1402.1491826198449,57.63517368980099,124.9030642321274,0,0,0,0,0,0,Ore Sintering Machine-02,1.3548182173885759
322,EAF-01R6,M,306.7581041914902,325.583188319873,1576.669140912221,46.28201574861165,74.1608109619174,1,0,0,1,0,0,Electric Arc Furnace-01,4.7212436811960865
488,GL-02R9,M,302.2599679294287,310.45581667011646,1459.36431090776,53.762668970485784,158.4406877178447,0,0,0,0,0,0,Galvanizing Line-02,2.217505501652857
20,HP-01R1,H,306.8346492835275,316.7813542181985,1560.8036102643498,48.0537121217976,62.704018266941645,1,0,1,0,0,0,Heavy Press-01,2.7131656131041693
3,CB-03R1,L,303.5499789067582,311.0576566434954,1410.3393646650431,47.15705786133941,152.76972921929442,0,0,0,0,0,0,Conveyor Belt-03,1.7122630445910756
142,OSM-02R2,H,306.9403243138246,312.43082728206826,1121.2357328044502,73.08149832025889,200.1163041130914,1,0,1,0,1,0,Ore Sintering Machine-02,4.4432115401473675
185,CRM-03R4,M,304.53725114612865,311.63234135417594,1403.9294230652367,62.29597043938825,149.21504386597368,0,0,0,0,0,0,Cold Rolling Mill-03,0.8056443845045241
192,BC-01R3,H,299.0973823415498,310.1261881221054,1686.014893258961,38.39776337991537,59.440419785114436,0,0,0,0,0,0,BOF Converter-01,1.9622119553340147
28,CRM-03R1,M,303.9046302796369,309.46060489353545,1498.6174205294892,51.13084674012969,89.60083076974168,0,0,0,0,0,0,Cold Rolling Mill-03,1.853415297436718
139,CRM-02R3,M,305.9603091926704,316.9175181365036,1667.4308780534388,53.70260413975023,132.4739236024731,1,0,0,0,1,0,Cold Rolling Mill-02,2.1888373843298714
418,SC-02R6,H,306.12250557547594,314.2152593741345,1195.155307869783,84.32139481381664,230.00951465958616,0,0,0,0,0,0,Slab Caster-02,2.444326029525313
493,AF-01R9,M,300.27453816376783,310.56272865508396,1516.040823598257,42.699871268155675,96.25047653867236,0,0,0,0,0,0,Annealing Furnace-01,0.1
159,HRM-03R3,H,315.8595396416963,330.4720674348033,1162.3740351344636,78.28142664374418,306.05142595147515,1,0,0,0,1,0,Hot Rolling Mill-03,7.289067583322975
433,SS-02R8,L,302.09391960129295,310.6165985158942,1474.9316012809863,48.22163939687928,91.24627197913858,0,0,0,0,0,0,Scrap Shredder-02,1.6879368588742796
345,BC-01R5,H,305.7363526930089,315.7529267462162,1256.4820863593504,66.2993337410895,213.7361619733632,0,0,0,0,0,0,BOF Converter-01,0.1
405,HP-02R6,H,301.4487220812445,311.31301126381953,1296.239006960464,58.24873364344566,120.73925421750387,1,1,0,0,0,0,Heavy Press-02,3.1697974083819136
341,AF-02R6,M,300.2367907379887,310.154351278183,1609.535666914667,39.21955168702828,103.9302077213107,0,0,0,0,0,0,Annealing Furnace-02,1.9087195199025195
165,CB-02R4,L,301.5908608292355,308.7180077582921,1487.43548909128,49.2714103132413,31.88962859943421,0,0,0,0,0,0,Conveyor Belt-02,0.1
318,BF-01R5,H,307.8692363982653,316.8803809450443,1267.4513113972182,83.10667096403012,214.98284683578876,1,0,1,1,0,0,Blast Furnace-01,3.4033924462547187
297,LK-01R4,H,300.4674785185018,312.0363522394382,1669.1425407561103,43.86653331041255,76.6263111464243,0,0,0,0,0,0,Lime Kiln-01,0.3484956367056248
353,SC-01R5,H,299.1192325733892,309.24808388874106,1515.0977763943301,40.73888189421744,45.77106979466973,0,0,0,0,0,0,Slab Caster-01,0.34069226089180693
228,MM-02R5,L,302.34257623054475,317.0561412147181,1473.7983527343422,55.38082946117127,117.26781158575211,1,0,0,0,0,1,Milling Machine-02,5.316713014693325
25,DP-03R1,L,298.9996260398555,309.04767325577205,1576.0226980354182,44.119961778165894,17.559719008514342,0,0,0,0,0,0,Drill Press-03,3.567369995547118
12,GM-03R1,L,305.42080899968687,311.22735494267795,1617.6180485713858,45.102024651795816,149.15952928243664,1,0,0,0,0,1,Grinding Machine-03,5.596136475512813
200,PSU-01R4,L,300.0615132352496,309.36884972410115,1383.305782181131,55.16946636364169,8.870331972989927,0,0,0,0,0,0,Pellet Screening Unit-01,2.377921443503334
487,OSM-02R7,H,304.42767027420774,313.7822392593192,1212.3134651236485,68.42943578703164,204.2047119697793,1,0,1,0,1,0,Ore Sintering Machine-02,4.704554819468933
368,HP-01R7,M,300.70874361961967,308.6093300673178,1491.8842915197465,44.46822851711287,123.07592479614178,0,0,0,0,0,0,Hydraulic Press-01,3.244230048065824
157,EAF-02R3,M,304.76471162354176,310.51353195639473,1267.2018879526026,60.19572416357815,213.30853144446385,1,1,0,0,0,0,Electric Arc Furnace-02,2.5838420680432566
24,DP-02R1,L,298.8656192556066,311.06859410220534,1565.446878721663,52.1442944329284,20.68705799123254,0,0,0,0,0,0,Drill Press-02,0.5316758886327102
280,DP-02R6,L,300.564565467733,308.195529789644,1571.2235196168194,34.13042507915444,38.07280882684161,0,0,0,0,0,0,Drill Press-02,1.4841679819051836
21,HP-02R1,H,305.1720496845523,315.76151371842934,1196.0388817018718,82.34714757922362,241.2948409898859,0,0,0,0,0,0,Heavy Press-02,0.7400098366607056
94,SS-02R2,L,301.361810159111,312.9904895683913,1337.2676584872422,70.84306946447678,120.17504836435914,1,0,0,0,1,0,Scrap Shredder-02,4.934450144857263
486,GL-01R9,M,304.7318137072033,311.25254508145485,1233.3877884622282,72.79931558779388,172.6656342407154,1,1,0,0,0,0,Galvanizing Line-01,2.7383709103361236
291,TL-02R4,H,305.6289745288493,311.71433799661804,1327.888397832506,50.12412991197303,158.54880465449833,0,0,0,0,0,0,Torpedo Ladle-02,0.13793084862660276
126,TL-02R2,H,299.0140423954336,310.44359005498734,1485.186023240474,57.80131763835876,25.63165340874421,0,0,0,0,0,0,Torpedo Ladle-02,1.5319046675440753
103,HP-03R2,H,301.8531489292982,308.902371512102,1487.7279150711279,37.16556450998812,80.40841197734215,0,0,0,0,0,0,Heavy Press-03,1.1695507499136486
80,LM-01R2,M,306.5817604276629,314.89440528262196,1153.1300194829976,76.20803271048399,237.91194208262033,1,1,0,0,0,0,Lathe Machine-01,3.4121878509769292
458,GM-01R9,L,299.91848383585705,311.3431295541297,1656.5128776015983,41.77060789061875,25.237778424593504,0,0,0,0,0,0,Grinding Machine-01,0.41403222213970925
188,DP-01R4,L,302.2082117820849,311.95615684581395,1563.799756178928,52.173261550896065,117.8733593022729,0,0,0,0,0,0,Drill Press-01,2.727885933696105
451,CB-02R9,L,304.9132965520822,312.7930219500538,1363.7658647938617,59.99951808729913,194.32853036420988,0,0,0,0,0,0,Conveyor Belt-02,0.1
496,BF-01R8,H,307.427124343607,313.4632947323437,1198.457506945875,65.81343365792108,236.29335425840816,1,0,1,1,0,0,Blast Furnace-01,2.201377983397877
88,DP-03R2,L,298.28538279766445,308.694309790347,1439.1753742216042,45.34616437649458,2.570455115151093,0,0,0,0,0,0,Drill Press-03,2.8624078773707318
125,MM-02R3,L,303.3568155249838,312.29149243884245,1419.4961319933836,51.367702755668184,168.82221956188468,0,0,0,0,0,0,Milling Machine-02,1.5827738270121248
92,CTF-02R2,L,301.49534518367125,309.9333437258455,1549.220915253515,46.09003292217168,44.45440543196316,0,0,0,0,0,0,Cooling Tower Fan-02,0.623382107353422
16,HRM-01R1,H,302.6667626184635,324.1034536252508,1651.014485294184,61.12592045311829,161.01785883101684,1,0,0,0,1,0,Hot Rolling Mill-01,6.711566772947072
430,GL-02R8,M,305.6020132229869,314.80535908909087,1258.7661170117294,71.26011709326353,215.30053018789988,0,0,0,0,0,0,Galvanizing Line-02,1.8141749460067431
236,CM-04R5,M,299.5661716690446,311.3263175448862,1531.3455875984612,37.066362093288795,81.50857214845081,0,0,0,0,0,0,CNC Machine-04,0.7098651372456517
81,BF-03R2,H,306.0643325148861,315.2289147129144,1637.4415334701525,64.1152675772293,105.37455580442729,1,0,0,1,0,0,Blast Furnace-03,8.020314333220107
483,LK-02R7,H,312.5471802338516,323.2533295778084,1211.8211368322159,78.60097869659506,286.04829850477006,1,0,0,0,0,1,Lime Kiln-02,6.987078133946413
118,AF-01R2,M,301.17469777857104,312.6684896802683,1441.0370739734738,48.63040853854873,69.8760357101341,0,0,0,0,0,0,Annealing Furnace-01,2.9429279086983438
156,PSU-02R3,L,304.17037033760306,313.6279109366114,1443.0046017885786,52.37154972298854,203.86197692347906,0,0,0,0,0,0,Pellet Screening Unit-02,1.0121316055612675
356,TL-01R5,H,303.0441557160482,312.34989534510794,1369.1751653543006,61.27420984048243,246.07088336398846,0,0,0,0,0,0,Torpedo Ladle-01,1.717799469901792
383,BF-02R6,H,303.20224232817765,312.51916926413935,1255.2808604297113,73.46168962872349,155.3546541225089,1,0,0,1,1,0,Blast Furnace-02,3.6001389396790806
218,OSM-01R3,H,300.2611887207076,309.2509191207189,1643.3418400385574,41.398694873711015,22.326531445176943,0,0,0,0,0,0,Ore Sintering Machine-01,2.672992812962327
342,CM-01R7,M,302.40092203628575,312.6376074194588,1466.0344100245247,48.78031962270517,161.0114125365696,0,0,0,0,0,0,CNC Machine-01,1.6517618788530677
413,DP-01R8,L,301.35009471123294,312.58344834717076,1485.6259384636417,51.00631745902888,152.21169330647808,0,0,0,0,0,0,Drill Press-01,1.7434062749166743
425,BC-02R8,M,302.14543250744106,309.6573076974234,1520.6455106731696,46.619229964046916,149.91785465774342,0,0,0,0,0,0,Billet Caster-02,1.3261293724590626
117,GM-01R3,L,297.5716472294273,308.7758139705436,1399.121551158632,43.75281804104972,-17.15225729095927,0,0,0,0,0,0,Grinding Machine-01,2.180263681814128
307,OSM-02R4,H,306.1217351205208,314.8876586917364,1157.8099487348616,82.1588593102015,230.65565801778837,0,0,0,0,0,0,Ore Sintering Machine-02,2.065855876386135
457,LM-02R9,M,302.6030841333484,312.06956615543925,1425.9062909254449,51.60233961077549,132.4179350062791,0,0,0,0,0,0,Lathe Machine-02,1.6603770798170798
436,CM-02R9,M,303.97783591325964,312.1824854916145,1426.5090282210676,39.19094075182346,155.4951550190515,0,0,0,0,0,0,CNC Machine-02,0.18662245209972894
465,HP-01R9,M,313.77912381473703,331.6533556875606,1223.82618246668,91.91407913192567,328.29627571686416,1,0,0,1,0,0,Hydraulic Press-01,7.692311391814876
201,SC-02R3,H,307.1387317671597,313.8562891388613,1200.5883494888574,72.2605344008311,161.14687443771825,1,0,1,0,1,0,Slab Caster-02,5.000722136627714
13,BF-03R1,H,304.8865384654318,316.3097061096629,1220.7888449151478,69.22193163052765,221.77393218285215,0,0,0,0,0,0,Blast Furnace-03,2.443907938955592
320,HP-02R6,M,306.4502955888618,321.7852848197513,1537.5210118159534,53.45623415487003,179.74642276446735,1,0,0,1,0,0,Hydraulic Press-02,3.977617081280405
170,GM-01R4,L,299.2711097502125,310.8857780568233,1659.7839074910971,37.36536965098529,45.70378057242041,0,0,0,0,0,0,Grinding Machine-01,0.42366329633287664
421,EAF-02R8,M,305.8960199352047,313.34576568018264,1191.8453967273774,78.5273660531591,207.63286793665546,1,0,0,1,1,0,Electric Arc Furnace-02,4.706301949002269
283,AF-02R5,M,297.4660870315689,307.62670367144983,1569.3939321355997,27.668811040658518,4.682737813315477,0,0,0,0,0,0,Annealing Furnace-02,0.34546207333060247
453,HRM-01R7,H,310.75903476163285,316.40420414248626,1206.45316282922,67.36610133541143,281.42315825231805,1,0,1,0,0,0,Hot Rolling Mill-01,3.6950998833467317
288,CM-02R6,M,304.61990405481106,314.9734563378435,1301.6238226074727,58.89285974895768,192.20242964306212,0,0,0,0,0,0,CNC Machine-02,0.8692061973690379
363,LK-02R5,H,305.600282516475,313.23550796640615,1354.5478032785834,59.13839160627234,163.02146488125268,0,0,0,0,0,0,Lime Kiln-02,1.0881595585842696
172,GM-02R4,L,298.5092737262396,309.75731627740055,1356.3259612171364,49.24262783629476,2.7382501659955008,0,0,0,0,0,0,Grinding Machine-02,0.10402242646159213
214,CB-03R5,L,302.3449932001467,309.8703660078337,1586.4483529273289,41.61042210354709,102.47223077371805,0,0,0,0,0,0,Conveyor Belt-03,2.54430656047323
336,HRM-03R5,H,302.96560948019146,310.65678339666584,1421.5445364971035,44.66559450860439,150.03497856803617,0,0,0,0,0,0,Hot Rolling Mill-03,1.4947531975811132
52,WPS-01R1,L,299.5701151398758,308.58044961742996,1590.3985304266705,42.83272839238336,11.34049088558801,0,0,0,0,0,0,Water Pump Station-01,1.9851877524452453
445,CRM-02R9,M,302.0667704677978,310.8915536647523,1396.2200757667756,61.36446059128673,109.34693667840573,1,0,0,1,0,0,Cold Rolling Mill-02,3.540375979714716
343,HP-03R5,H,300.9578856460272,310.08717405687946,1592.1288228294372,48.4942672433128,68.11513011568343,0,0,0,0,0,0,Heavy Press-03,1.7910340208412268
205,TL-01R3,H,304.08407449908174,314.01588073617353,1283.935666395629,64.4041941027419,145.9035083196597,1,0,0,1,1,0,Torpedo Ladle-01,2.3389655475958255
158,HRM-02R3,H,301.9820576701456,312.1774507117156,1449.510688170288,46.351541648838236,73.2186953413533,0,0,0,0,0,0,Hot Rolling Mill-02,0.5583922687813345
49,GL-01R1,M,299.784591887597,308.4337304529707,1603.3529623738596,41.34102693420852,-14.81317383777239,0,0,0,0,0,0,Galvanizing Line-01,1.642633686654228
151,BF-03R3,H,302.33434479736746,311.2364519873246,1504.957008199452,46.75286539739524,101.90720055143925,0,0,0,0,0,0,Blast Furnace-03,0.5993287666221748
308,LM-02R6,M,303.06405182485054,313.92170675016695,1365.0228061006944,45.7690762652272,176.0522468965956,0,0,0,0,0,0,Lathe Machine-02,1.542822798667521
447,BF-02R7,H,299.6937015625198,308.81194308893254,1557.9424961700856,40.160282912511384,50.835602152236206,0,0,0,0,0,0,Blast Furnace-02,0.3452967830802438
45,SS-02R1,L,304.20300358263813,313.8430745824502,1356.175808932517,52.25591119905528,172.46137365304176,0,0,0,0,0,0,Scrap Shredder-02,1.5753464075223678
169,CB-04R4,L,307.7007514341108,323.2703719420752,1365.7992375063961,75.72926498564762,115.75726959008048,1,0,0,1,0,0,Conveyor Belt-04,5.6573525981236195
373,PSU-02R7,L,298.70689170876085,306.7165967412759,1447.9092854777864,46.74630218479858,10.695628443405344,0,0,0,0,0,0,Pellet Screening Unit-02,1.0593886714566507
37,CTF-02R1,L,301.3271675279099,311.57434264292107,1429.2120498426932,58.655400034857244,158.72236582542902,0,0,0,0,0,0,Cooling Tower Fan-02,1.337646461263315
252,WPS-01R5,L,302.75999418356844,314.7240452323662,1449.5754694809946,52.61004135562646,154.9698432857275,0,0,0,0,0,0,Water Pump Station-01,2.335904049857914
419,CTF-01R8,L,304.9339986933513,313.7154324751468,1210.0021073782154,66.4823224257578,214.2359533877969,0,0,0,0,0,0,Cooling Tower Fan-01,0.4299210713748306
385,CB-03R8,L,301.7169255189855,313.21109768439504,1495.1843648622971,47.95449002127048,150.0809597876672,0,0,0,0,0,0,Conveyor Belt-03,1.7856011328493393
450,BF-03R7,H,307.4002079602721,311.043539126859,1221.774416733643,78.84912710031797,238.67561417248538,1,0,1,1,0,0,Blast Furnace-03,2.532824790159986
326,BF-02R5,H,304.5114045682207,313.7798165779396,1430.1442158859531,59.69850192924908,169.9121173053243,0,0,0,0,0,0,Blast Furnace-02,1.9089137770691347
260,HP-02R5,M,299.1731208593096,309.5151890527835,1591.0352861961185,47.54222403934468,-7.547386245720567,0,0,0,0,0,0,Hydraulic Press-02,1.2358880792128444
105,EAF-02R2,M,305.9744900240314,314.51097299747533,1282.6563691073356,58.01756382093002,225.7964434697364,0,0,0,0,0,0,Electric Arc Furnace-02,0.6806373324034177
53,GL-02R1,M,304.92320710011546,310.63839318084536,1363.1390390139652,50.38141146243155,132.63089722872894,0,0,0,0,0,0,Galvanizing Line-02,0.6024685562133861
212,BC-01R4,M,300.29538990355906,310.70245487502837,1378.0199054207937,51.174443211962064,72.99587336863523,0,0,0,0,0,0,Billet Caster-01,3.1382056033062047
331,HRM-01R5,H,305.5372442755021,306.858205467331,1222.3436177605365,67.39822781362268,163.75938235627635,1,0,0,1,1,0,Hot Rolling Mill-01,1.7712775911861962
199,SS-02R4,L,298.81442144016484,309.2787966527297,1448.9649137440092,48.85721404846921,48.20296015585404,0,0,0,0,0,0,Scrap Shredder-02,0.8096102390803978
384,CB-02R8,L,301.71669333710105,310.558371005085,1416.8839474894742,51.26758145339833,123.97435023469419,0,0,0,0,0,0,Conveyor Belt-02,0.1557588237256059
317,GM-02R7,L,306.4103981348841,325.8899586404457,1641.902931537774,64.09491308309849,117.43556183735492,1,0,0,1,0,0,Grinding Machine-02,4.814864207689658
250,PSU-02R5,L,314.7292348362506,321.07178565899017,1185.0541735876434,75.78591078488044,308.51895635394476,1,0,0,0,0,1,Pellet Screening Unit-02,6.836945194245797
138,CTF-02R3,L,300.27611263680393,309.89877904852,1597.5643509955858,41.28915306559896,34.99048010505311,0,0,0,0,0,0,Cooling Tower Fan-02,1.490774326763956
217,LK-02R3,H,304.93629458489977,316.08741921455805,1301.9884465005725,61.450291153857165,181.60410922753897,0,0,0,0,0,0,Lime Kiln-02,0.7158974473002157
403,HP-01R6,H,306.0699531201162,320.31942221780696,1442.5865385539612,66.97714840475604,220.26825577049948,1,1,0,0,0,0,Heavy Press-01,5.797336875843246
276,MM-03R6,L,305.3578964540816,315.53932816948884,1361.7212102291653,60.99883675525633,177.1669498168723,0,0,0,0,0,0,Milling Machine-03,2.0702211055935145
206,HP-02R4,M,301.14058201955106,311.3943784882156,1547.692459154836,40.31492476903965,77.62905356392618,0,0,0,0,0,0,Hydraulic Press-02,0.1
332,GL-02R6,M,296.8586735308509,308.63895573873765,1472.7842014983635,43.53209775672599,2.904671268482751,0,0,0,0,0,0,Galvanizing Line-02,0.1
468,HP-03R7,H,305.0958077870998,314.92343878816763,1243.4965707419135,65.53668860082834,163.55405422924053,1,0,0,1,1,0,Heavy Press-03,2.7971395037649165
254,CB-01R6,L,302.6691427864695,312.3000540743459,1455.0741646232043,65.82761957235866,108.48027689337434,0,0,0,0,0,0,Conveyor Belt-01,1.773867406211059
239,CRM-02R5,M,298.79470903946,307.3119854074166,1651.8722662612154,47.954262773625786,54.47823933912692,0,0,0,0,0,0,Cold Rolling Mill-02,1.4239986723900089
381,CB-01R8,L,301.31396918721856,311.3564208201857,1332.7439286442132,49.505083084720646,111.91489902802275,0,0,0,0,0,0,Conveyor Belt-01,2.3521226528537102
89,LM-02R2,M,299.5503207698309,310.21825287751665,1613.3446544703386,45.98299727764693,54.83357689147244,0,0,0,0,0,0,Lathe Machine-02,0.7048155033964676
389,CM-03R8,M,302.8874050736049,312.78777325686866,1402.8789225938256,56.96083229259948,177.67977848170494,0,0,0,0,0,0,CNC Machine-03,1.8094023978134852
315,LM-03R6,M,299.9151009778297,307.6168191017172,1559.04720620281,38.75516474667741,19.45900789715835,0,0,0,0,0,0,Lathe Machine-03,0.4705526119767365
231,CM-02R5,M,305.097931165085,312.5013230473673,1269.564924910661,64.45506187163949,203.80553082556685,0,0,0,0,0,0,CNC Machine-02,1.440850310624678
148,SS-02R3,L,301.49825452220875,311.23659390077455,1557.662262627048,50.18208628153298,127.80136174125805,0,0,0,0,0,0,Scrap Shredder-02,1.444714904269759
461,HRM-03R7,H,307.908901344526,322.7279736795799,1329.3156678803564,67.17587625334545,288.245511390625,1,0,1,0,0,0,Hot Rolling Mill-03,3.2976906183197654
415,DP-02R8,L,303.41428679444334,312.65134593855174,1366.185512538391,51.78419640443458,153.83941052694115,0,0,0,0,0,0,Drill Press-02,1.639585174560774
196,SC-01R3,H,300.2565894536136,309.0255615028917,1708.8895994157017,44.763519260859624,34.500550339972726,0,0,0,0,0,0,Slab Caster-01,2.3539585362284896
237,CRM-01R5,M,304.3358663135734,307.3346132566155,1657.5476180981204,48.24698551042192,122.43027070366553,1,0,1,0,0,0,Cold Rolling Mill-01,2.86657330310934
448,WPS-01R8,L,306.64683575866275,327.5102337745045,1439.7342256229608,53.90333143242683,69.14066338277505,1,0,1,0,0,0,Water Pump Station-01,7.904160813261831
161,BC-01R3,M,305.0282463009242,310.3417964831296,1412.9426684363552,62.216939158022925,177.2955239335013,0,0,0,0,0,0,Billet Caster-01,1.340993903457803
491,CTF-01R9,L,299.1325919773413,310.31912750072297,1467.0328554511018,47.86089679047431,30.72130795281928,0,0,0,0,0,0,Cooling Tower Fan-01,1.31966758754042
350,BC-02R5,H,310.37384784636896,323.9431354139112,1528.108320119349,46.678006075435036,277.9706182662053,1,0,0,0,1,0,BOF Converter-02,2.7041006197153825
293,CM-04R6,M,305.90935868078526,312.1996470062081,1374.5452365301273,66.20397103256481,150.531878685135,0,0,0,0,0,0,CNC Machine-04,1.5076693174237696
10,GM-02R1,L,308.6361559873117,324.564980162963,1647.7134558381254,57.70789708626582,181.46549203727406,1,0,1,0,0,0,Grinding Machine-02,6.839444110095188
467,HP-02R9,M,304.34890889308963,313.47553113529415,1145.248384953381,74.18834519954598,240.99047386658359,0,0,0,0,0,0,Hydraulic Press-02,0.5730719577578789
246,PSU-01R5,L,307.3671485011261,309.7677334040439,1211.3190063514517,72.33139227083039,240.0121813734945,1,0,0,0,1,0,Pellet Screening Unit-01,3.9169155534480895
